Sample.Name,sample_num,Cruise,Event,Order_Occ,Sta_ID,Cast_Type,Cardinal_Sta,Station_Notes,Date,Time,DateTime,Lat_Dec,Lon_Dec,Bottle,Assoc_Bottle,Bottle_Depth,Depthm,Del_Depth,Bottle_Notes,NCOG_DNA,NCOG_RNA,DNA_VolFilt,RNA_VolFilt,Pump_Speed,DNA_RNA_Vol_Notes,Filt_Str,Filt_End,Filt_Str_Notes,Filt_End_Notes,Gly.Sample,Sterivex_Notes,std_18S,Distance,T_degC,Salnty,STheta,O2ml_L,PO4ug,SiO3ug,NO3ug,NH3ug,ChlorA,Phaeop,RecInd,MLD_Sigma,NCDepth
201407_093.3_120.0_10_S,ND1209,201407,237,16,093.3 120.0,Prodo,FALSE,,7/9/2014,17:13,7/9/2014 17:13,29.84747,-123.59062,22,21,9,10,1,,TRUE,TRUE,2.2,6.388,330,,1054,1117,,,NA,,3.78,-374.1319885,19.97999954,33.69390106,23.77312088,5.315999985,0.25999999,2.430000067,0,0.029999999,0.07,0.011,3,11.53269214,115.72
201407_093.3_120.0_114_S,ND1210,201407,237,16,093.3 120.0,Prodo,FALSE,,7/9/2014,17:13,7/9/2014 17:13,29.84747,-123.59062,12,11,113,114,1,,TRUE,TRUE,2.2,6.25,330,,1054,1117,,,NA,,3.78,-374.1319885,13.98200035,33.38130188,24.94746971,5.649000168,0.409999996,3.400000095,0.600000024,0.090000004,0.206,0.145999998,3,11.53269214,115.72
201407_090.0_120.0_10_S,ND1211,201407,247,17,090.0 120.0,Ros,TRUE,,7/9/2014,22:31,7/9/2014 22:31,30.41867,-123.99858,21,20,10,10,0,,TRUE,TRUE,1.04,6.005,330,,1702,1724,,,NA,,3.78,-368.0450134,19.36899948,33.54949951,23.82107925,5.381999969,0.289999992,2.410000086,0,0.039999999,0.072999999,0.009,3,14.38525033,115.6666667
201407_090.0_120.0_100_S,ND1212,201407,247,17,090.0 120.0,Ros,TRUE,,7/9/2014,22:31,7/9/2014 22:31,30.41867,-123.99858,13,12,99,100,1,,TRUE,TRUE,1.04,6.41,330,,1702,1724,,,NA,,3.78,-368.0450134,15.54399967,33.6473999,24.81727028,5.614999771,0.300000012,2.930000067,0.100000001,0.059999999,0.238999993,0.150999993,3,14.38525033,115.6666667
201407_090.0_070.0_10_S,ND1213,201407,325,23,090.0 070.0,Ros,TRUE,,7/11/2014,9:00,7/11/2014 9:00,32.08502,-120.63789,23,21,10,10,0,,TRUE,TRUE,2.2,6.022,330,,328,349,,,NA,,3.78,-168.723999,18.17000008,33.43939972,24.03745079,5.513000011,0.330000013,2.730000019,0,0.029999999,0.083999999,0.015,3,13.87452642,77.75000003
201407_090.0_070.0_75_S,ND1214,201407,325,23,090.0 070.0,Ros,TRUE,,7/11/2014,9:00,7/11/2014 9:00,32.08502,-120.63789,15,14,75,75,0,,TRUE,TRUE,1.04,6.54,330,,328,350,,,NA,,3.78,-168.723999,14.27400017,33.30820084,24.82801056,5.836999893,0.419999987,3.230000019,0.400000006,0.039999999,0.331999987,0.237000003,3,13.87452642,77.75000003
201407_090.0_053.0_10_S,ND1215,201407,366,25,090.0 053.0,Ros,TRUE,,7/11/2014,20:39,7/11/2014 20:39,32.6524,-119.4811,21,20,10,10,0,,TRUE,TRUE,1.04,5.4,330,,1503,1533,,,NA,,3.78,-100.9290009,17.1420002,33.59939957,24.40770912,5.782000065,0.310000002,0.600000024,0,0.059999999,0.605000019,0.133000001,3,12.67986097,35.45454543
201407_090.0_053.0_30_S,ND1216,201407,366,25,090.0 053.0,Ros,TRUE,,7/11/2014,20:39,7/11/2014 20:39,32.6524,-119.4811,18,17,30,30,0,,TRUE,TRUE,0.5,6.31,330,,1503,1526,,,NA,,3.78,-100.9290009,15.41699982,33.43270111,24.67538071,5.77699995,0.430000007,1.080000043,0.400000006,0.680000007,0.477999985,0.157000005,3,12.67986097,35.45454543
201407_090.0_037.0_10_S,ND1217,201407,407,27,090.0 037.0,Ros,TRUE,,7/12/2014,10:08,7/12/2014 10:08,33.18328,-118.39018,23,21,10,10,0,,TRUE,TRUE,1.04,4.77,330,,423,441,,,NA,,3.78,-37.41699982,20.76300049,33.62770081,23.51564026,5.409999847,0.280000001,1.590000033,0,0.039999999,0.105999999,0.017999999,3,10.2939216,43.33333333
201407_090.0_037.0_50_S,ND1218,201407,407,27,090.0 037.0,Ros,TRUE,,7/12/2014,10:08,7/12/2014 10:08,33.18328,-118.39018,16,15,50,50,0,,TRUE,TRUE,1.04,4.08,330,,423,436,,,NA,,3.78,-37.41699982,13.73499966,33.3689003,24.98497963,5.725999832,0.600000024,3.569999933,3,0.050000001,0.393999994,0.275000006,3,10.2939216,43.33333333
201407_086.7_045.0_10_S,ND1219,201407,554,37,086.7 045.0,Prodo,FALSE,,7/13/2014,17:44,7/13/2014 17:44,33.49592,-119.32382,23,21,10,10,0,,TRUE,TRUE,2.2,5.3,330,,1146,1207,,,NA,,3.78,-51.23300171,20.19499969,33.62720108,23.66601944,5.360000134,0.300000012,2.099999905,0,0.090000004,0.123000003,0.022,3,10.67628249,39
201407_086.7_045.0_53_S,ND1220,201407,554,37,086.7 045.0,Prodo,FALSE,,7/13/2014,17:44,7/13/2014 17:44,33.49592,-119.32382,16,15,53,53,0,,TRUE,TRUE,1.04,4.32,330,,1146,1203,,,NA,,3.78,-51.23300171,13.26500034,33.36920166,25.08045959,5.657000065,0.639999986,4.840000153,3.700000048,0.129999995,0.58099997,0.303000003,3,10.67628249,39
201407_086.7_070.0_12_S,ND1221,201407,636,41,086.7 070.0,Prodo,FALSE,,7/14/2014,16:31,7/14/2014 16:31,32.65642,-121.02973,23,21,12,12,0,,TRUE,TRUE,1.04,6.26,330,,1026,1049,,,NA,,3.78,-150.7039948,16.93000031,33.29320145,24.22290039,5.669000149,0.349999994,1.679999948,0,0.029999999,0.187999994,0.043000001,3,22.21859035,53.84210528
201407_086.7_070.0_41_S,ND1222,201407,636,41,086.7 070.0,Prodo,FALSE,,7/14/2014,16:31,7/14/2014 16:31,32.65642,-121.02973,17,16,40,41,1,,TRUE,TRUE,0.5,4.34,330,,1026,1043,,,NA,,3.78,-150.7039948,15.83600044,33.39199829,24.55157089,5.802999973,0.409999996,1.350000024,0.400000006,0.330000013,0.531000018,0.208000004,3,22.21859035,53.84210528
201407_086.7_110.0_10_S,ND1223,201407,695,45,086.7 110.0,Prodo,FALSE,,7/15/2014,16:26,7/15/2014 16:26,31.32527,-123.73927,23,21,10,10,0,,TRUE,TRUE,2.2,5.775,330,,1011,1031,,,NA,,3.78,-310.072998,18.50200081,33.35160065,23.88838959,5.464000225,0.330000013,2.75,0,0.02,0.078000002,0.013,3,29.07087261,75.181818
201407_086.7_110.0_86_S,ND1224,201407,695,45,086.7 110.0,Prodo,FALSE,,7/15/2014,16:26,7/15/2014 16:26,31.32527,-123.73927,15,14,85,86,1,,TRUE,TRUE,1.04,4.275,330,,1011,1027,,,NA,,3.78,-310.072998,12.95400047,33.16109848,24.98274994,5.855999947,0.560000002,4,2.200000048,0.159999996,0.272000015,0.130999997,3,29.07087261,75.181818
201407_080.0_100.0_10_S,ND1225,201407,792,52,080.0 100.0,Ros,TRUE,,7/17/2014,8:25,7/17/2014 8:25,32.81872,-123.90777,21,20,10,10,0,,TRUE,TRUE,2.2,5.84,330,,240,303,,,NA,,3.78,-197.9309998,17.91200066,33.19889832,23.91636086,5.559000015,0.379999995,2.74000001,0.100000001,0.129999995,0.071999997,0.013,3,28.20436028,91.19354852
201407_080.0_100.0_87_S,ND1226,201407,792,52,080.0 100.0,Ros,TRUE,,7/17/2014,8:25,7/17/2014 8:25,32.81872,-123.90777,14,13,87,87,0,,TRUE,TRUE,1.04,4.37,330,,240,255,,,NA,,3.78,-197.9309998,14.01099968,33.11209869,24.73200035,5.997000217,0.400000006,3.180000067,0,0.109999999,0.270000011,0.160999998,3,28.20436028,91.19354852
201407_080.0_070.0_10_S,ND1227,201407,867,57,080.0 070.0,Ros,TRUE,,7/18/2014,13:23,7/18/2014 13:23,33.81555,-121.84499,19,19,11,10,-1,,TRUE,TRUE,0.5,2.15,330,,658,706,,,NA,,3.78,-78.46199799,16.21500015,33.48669815,24.53660965,6.120999813,0.319999993,0.379999995,0.200000003,0.01,0.574000001,0.143000007,3,10.35114646,24.54545445
201407_080.0_070.0_20_S,ND1228,201407,867,57,080.0 070.0,Ros,TRUE,,7/18/2014,13:23,7/18/2014 13:23,33.81555,-121.84499,18,18,20,20,0,,TRUE,TRUE,0.5,2.175,330,chloro a max at 20m; well mixed from 10m to 25m,658,707,,,NA,,3.78,-78.46199799,16.00699997,33.48379898,24.58223915,6.065999985,0.349999994,0.360000014,0.5,0.079999998,0.626999974,0.166999996,3,10.35114646,24.54545445
201407_081.8_046.9_170_S,ND1229,201407,1092,70,081.8 046.9,Ros,TRUE,,7/21/2014,7:00,7/21/2014 7:00,34.27143,-120.02587,12,12,170,170,0,,FALSE,TRUE,,4.175,330,,143,157,,,NA,,3.78,-14.63700008,9.520000458,34.05270004,26.29891014,1.828999996,2.25999999,32.90000153,27.39999962,0.01,0.017000001,0.097000003,3,10.40586949,31.15384614
201407_081.8_046.9_515_S,ND1230,201407,1092,70,081.8 046.9,Ros,TRUE,,7/21/2014,7:00,7/21/2014 7:00,34.27143,-120.02587,4,4,514,515,1,,FALSE,TRUE,,4.3,330,,143,158,,,NA,,3.78,-14.63700008,6.656000137,34.24639893,26.88471031,0.017999999,3.710000038,100.7600021,23.39999962,0.01,NA,NA,3,10.40586949,31.15384614
201407_080.0_055.0_10_S,ND1231,201407,978,63,080.0 055.0,Ros,TRUE,,7/19/2014,23:34,7/19/2014 23:34,34.32035,-120.79869,21,20,10,10,0,,TRUE,TRUE,1.04,2.11,330,,1745,1753,,,NA,,3.78,-18.29100037,18.79700089,33.57410049,23.98484039,5.743999958,0.310000002,2.460000038,0,0.050000001,0.209000006,0.071999997,3,10.57152762,22.04081629
201407_080.0_055.0_30_S,ND1232,201407,978,63,080.0 055.0,Ros,TRUE,,7/19/2014,23:34,7/19/2014 23:34,34.32035,-120.79869,18,17,30,30,0,,TRUE,TRUE,0.5,2.16,330,,1745,1754,,,NA,,3.78,-18.29100037,13.74400043,33.47079849,25.06073952,5.657999992,0.680000007,7.03000021,4.900000095,0.109999999,1.207000017,0.589999974,3,10.57152762,22.04081629
201407_081.8_046.9_10_S,ND1233,201407,1092,70,081.8 046.9,Ros,TRUE,,7/21/2014,7:00,7/21/2014 7:00,34.27143,-120.02587,23,23,10,10,0,,TRUE,TRUE,0.5,1.04,330,,130,133,estimated,,NA,,3.78,-14.63700008,19.0359993,33.56919861,23.92086029,5.702000141,0.180000007,0.100000001,0,0.050000001,0.368999988,0.009,3,10.40586949,31.15384614
201407_081.8_046.9_30_S,ND1234,201407,1092,70,081.8 046.9,Ros,TRUE,,7/21/2014,7:00,7/21/2014 7:00,34.27143,-120.02587,21,21,30,30,0,,FALSE,TRUE,,0.448,330,"No DNA sample, not enough water from Bot 21",130,135,estimated,,NA,,3.78,-14.63700008,13.67300034,33.45800018,25.06537056,6.534999847,0.310000002,0.419999987,0.100000001,0.119999997,7.797999859,0.112000003,3,10.40586949,31.15384614
201411_093.3_026.7_13_S,ND1235,201411,6,1,093.3 026.7,Prodo,FALSE,,11/8/2014,20:32,11/8/2014 20:32,32.95662,-117.30478,8,7,13,13,0,,TRUE,TRUE,0.5,2,330,,1409,1416,,,NA,LOST,3.78,-2.111999989,18.76499939,33.52270126,23.95384979,5.627999783,0.319999993,2.880000114,0.050000001,0.159999996,0.335000008,0.128000006,3,11.27241735,27.44966438
201411_093.3_026.7_26_S,ND1236,201411,6,1,093.3 026.7,Prodo,FALSE,,11/8/2014,20:32,11/8/2014 20:32,32.95662,-117.30478,5,5,26,26,0,,TRUE,TRUE,0.5,2.16,330,,1409,1416,,,NA,,3.78,-2.111999989,16.16900063,33.35430145,24.44642067,5.756000042,0.439999998,4.179999828,0.460000008,0.280000001,1.042000055,0.561999977,3,11.27241735,27.44966438
201411_093.3_045.0_10_S,ND1237,201411,76,8,093.3 045.0,Prodo,FALSE,,11/9/2014,19:02,11/9/2014 19:02,32.3493,-118.5553,23,22,10,10,0,,TRUE,TRUE,1.04,6.04,330,,1317,1336,,,NA,,3.78,-75.01100159,19.6439991,33.53630066,23.74032021,5.362999916,0.310000002,1.50999999,0.07,0.100000001,0.147,0.035999998,3,41.68656161,70.27034114
201411_093.3_045.0_67_S,ND1238,201411,76,8,093.3 045.0,Prodo,FALSE,,11/9/2014,19:02,11/9/2014 19:02,32.3493,-118.5553,17,16,67,67,0,,TRUE,TRUE,0.5,7.5,330,,1317,1340,,,NA,,3.78,-75.01100159,15.09200001,33.0644989,24.46533012,6.024000168,0.389999986,2.269999981,0.109999999,0.090000004,0.319999993,0.181999996,3,41.68656161,70.27034114
201411_093.3_080.0_11_S,ND1239,201411,133,13,093.3 080.0,Prodo,FALSE,,11/10/2014,18:20,11/10/2014 18:20,31.17933,-120.9198,23,22,11,11,0,,TRUE,TRUE,2.2,7.01,330,,1207,1231,,,NA,,3.78,-214.5789948,19.61300087,33.4129982,23.65435982,5.306000233,0.330000013,2.529999971,0.079999998,NA,0.128000006,0.037,3,47.19048632,97.05357112
201411_093.3_080.0_84_S,ND1240,201411,133,13,093.3 080.0,Prodo,FALSE,,11/10/2014,18:20,11/10/2014 18:20,31.17933,-120.9198,15,14,85,84,-1,,TRUE,TRUE,1.04,8.47,330,,1207,1231,,,NA,,3.78,-214.5789948,15.1420002,33.21929932,24.57489967,5.78399992,0.389999986,2.549999952,0.100000001,NA,0.188999996,0.172000006,3,47.19048632,97.05357112
201411_093.3_120.0_12_S,ND1241,201411,174,17,093.3 120.0,Prodo,FALSE,,11/11/2014,18:25,11/11/2014 18:25,29.8492,-123.58462,23,22,12,12,0,,TRUE,TRUE,2.2,7.77,330,,1218,1242,,,NA,,3.78,-373.8120117,20.5170002,33.61349869,23.5706501,5.175000191,0.289999992,2.339999914,0.230000004,0.389999986,0.089000002,0.021,3,15.69285061,117.0816326
201411_093.3_120.0_95_S,ND1242,201411,174,17,093.3 120.0,Prodo,FALSE,,11/11/2014,18:25,11/11/2014 18:25,29.8492,-123.58462,15,14,95,95,0,,TRUE,TRUE,2.2,8.23,330,,1218,1242,,,NA,,3.78,-373.8120117,15.78800011,33.32139969,24.51185036,5.747000217,0.300000012,2.529999971,0.090000004,0.109999999,0.174999997,0.160999998,3,15.69285061,117.0816326
201411_090.0_120.0_10_S,ND1243,201411,182,18,090.0 120.0,Ros,TRUE,,11/12/2014,0:11,11/12/2014 0:11,30.41797,-123.99893,21,20,10,10,0,,TRUE,TRUE,2.2,7.73,330,,1835,1900,,,NA,,3.78,-368.0830078,18.89299965,33.03509903,23.54896927,5.412000179,0.349999994,1.429999948,0.059999999,0.119999997,0.123000003,0.028999999,3,41.11457579,98.36363659
201411_090.0_120.0_75_S,ND1244,201411,182,18,090.0 120.0,Ros,TRUE,,11/12/2014,0:11,11/12/2014 0:11,30.41797,-123.99893,14,15,74,75,1,,TRUE,TRUE,2.2,7.62,330,,1835,1903,,,NA,,3.78,-368.0830078,15.75899982,33.05849838,24.31464005,5.958000183,0.360000014,2.289999962,0.119999997,0.090000004,0.224000007,0.123000003,3,41.11457579,98.36363659
201411_090.0_037.0_10_S,ND1245,201411,297,28,090.0 037.0,Ros,TRUE,,11/14/2014,8:41,11/14/2014 8:41,33.18237,-118.38488,21,20,10,10,0,,TRUE,TRUE,1.04,5.645,330,,256,317,,,NA,,3.78,-37.2159996,19.83699989,33.59360123,23.73402023,5.331999779,0.289999992,1.870000005,0.059999999,0.159999996,0.194999993,0.041000001,3,20.19002683,44.31818182
201411_090.0_037.0_40_S,ND1246,201411,297,28,090.0 037.0,Ros,TRUE,,11/14/2014,8:41,11/14/2014 8:41,33.18237,-118.38488,17,16,40,40,0,,TRUE,TRUE,1.04,6.655,330,,256,317,,,NA,,3.78,-37.2159996,14.97200012,33.28390121,24.65858078,6.03000021,0.379999995,3.220000029,0.050000001,0.129999995,0.588,0.363999993,3,20.19002683,44.31818182
201411_086.7_050.0_10_S,ND1247,201411,427,39,086.7 050.0,Prodo,FALSE,,11/15/2014,17:47,11/15/2014 17:47,33.32162,-119.66557,12,10,10,10,0,,TRUE,TRUE,1.04,2.74,330,,1121,1133,,,NA,,3.78,-71.28800201,17.45700073,33.47079849,24.23420906,5.480000019,0.319999993,1.220000029,0.25999999,0.150000006,0.616999984,0.224999994,3,20.62488224,40.94160589
201411_086.7_050.0_38_S,ND1248,201411,427,39,086.7 050.0,Prodo,FALSE,,11/15/2014,17:47,11/15/2014 17:47,33.32162,-119.66557,6,5,40,38,-2,,TRUE,TRUE,1.04,3.445,330,,1121,1134,,,NA,,3.78,-71.28800201,15.31999969,33.2016983,24.51952934,5.690999985,0.389999986,2.059999943,0.569999993,0.129999995,0.64200002,0.414999992,3,20.62488224,40.94160589
201411_086.7_090.0_10_S,ND1249,201411,467,44,086.7 090.0,Prodo,FALSE,,11/16/2014,19:09,11/16/2014 19:09,31.98993,-122.3933,23,22,10,10,0,,TRUE,TRUE,1.04,4.08,330,,1258,1311,,,NA,,3.78,-230.5809937,18.79599953,33.09719849,23.62071037,5.389999866,0.340000004,1.970000029,0.050000001,0.119999997,0.109999999,0.026000001,3,24.4156682,84.24409436
201411_086.7_090.0_77_S,ND1250,201411,467,44,086.7 090.0,Prodo,FALSE,,11/16/2014,19:09,11/16/2014 19:09,31.98993,-122.3933,15,14,77,77,0,,TRUE,TRUE,1.04,7.09,330,,1258,1321,,,NA,,3.78,-230.5809937,13.89900017,32.89699936,24.58831024,5.947000027,0.430000007,2.519999981,0.079999998,0.140000001,0.217999995,0.150000006,3,24.4156682,84.24409436
201411_083.3_100.0_13_S,ND1251,201411,505,48,083.3 100.0,Prodo,FALSE,,11/17/2014,17:59,11/17/2014 17:59,32.24312,-123.48832,23,21,13,13,0,,TRUE,TRUE,2.2,8.64,330,,1143,1213,,,NA,,3.78,-242.4730072,19.43400002,33.30270004,23.61638069,5.302000046,0.310000002,2.25,0.07,0.100000001,0.112999998,0.032000002,3,46.16954253,84.03241898
201411_083.3_100.0_64_S,ND1252,201411,505,48,083.3 100.0,Prodo,FALSE,,11/17/2014,17:59,11/17/2014 17:59,32.24312,-123.48832,16,15,64,64,0,,TRUE,TRUE,1.04,7.48,330,,1143,1208,,,NA,,3.78,-242.4730072,16.14900017,33.07509995,24.23912048,5.914999962,0.349999994,2.200000048,0.07,0.189999998,0.217999995,0.172999993,3,46.16954253,84.03241898
201411_080.0_055.0_10_S,ND1253,201411,588,55,080.0 055.0,Ros,TRUE,,11/19/2014,4:51,11/19/2014 4:51,34.3165,-120.8009,21,20,10,10,0,,TRUE,TRUE,1.04,6.47,330,,2252,2312,,,NA,,3.78,-18.50699997,17.37400055,33.49950027,24.27602959,5.737999916,0.340000004,0.409999996,0.07,0.300000012,0.535000026,0.238000005,3,21.05086523,30.17130617
201411_080.0_055.0_40_S,ND1254,201411,588,55,080.0 055.0,Ros,TRUE,,11/19/2014,4:51,11/19/2014 4:51,34.3165,-120.8009,17,16,40,40,0,,TRUE,TRUE,1.04,6.8,330,,2252,2314,,,NA,,3.78,-18.50699997,13.28299999,33.26350021,24.99435043,5.342000008,0.790000021,5.78000021,5.590000153,0.419999987,0.842999995,0.656000018,3,21.05086523,30.17130617
201411_080.0_100.0_10_S,ND1255,201411,651,60,080.0 100.0,Ros,TRUE,,11/20/2014,9:49,11/20/2014 9:49,32.81493,-123.90738,23,22,10,10,0,,TRUE,TRUE,2.2,5.14,330,,425,442,,,NA,,3.78,-198.0319977,19.6079998,33.31219864,23.57865906,5.324999809,0.310000002,2.269999981,0,0.100000001,0.127000004,0.028999999,3,61.1464659,100.1217039
201411_080.0_100.0_87_S,ND1256,201411,651,60,080.0 100.0,Ros,TRUE,,11/20/2014,9:49,11/20/2014 9:49,32.81493,-123.90738,14,13,88,87,-1,,TRUE,TRUE,1.04,5.32,330,,425,442,,,NA,,3.78,-198.0319977,14.68000031,33.12900162,24.60485077,5.997000217,0.379999995,2.710000038,0,0.059999999,0.252000004,0.177000001,3,61.1464659,100.1217039
201411_076.7_100.0_10_S,ND1257,201411,668,61,076.7 100.0,Prodo,FALSE,,11/20/2014,16:43,11/20/2014 16:43,33.39412,-124.31898,23,22,10,10,0,,TRUE,TRUE,2.2,8.06,330,,1014,1042,,,NA,,3.78,-210.0379944,18.68000031,32.95959854,23.54454041,5.422999859,0.330000013,1.610000014,0,0.289999992,0.128000006,0.032000002,3,24.91406977,77.64374992
201411_076.7_100.0_75_S,ND1258,201411,668,61,076.7 100.0,Prodo,FALSE,,11/20/2014,16:43,11/20/2014 16:43,33.39412,-124.31898,16,15,75,75,0,,TRUE,TRUE,1.04,8.15,330,,1014,1039,,,NA,,3.78,-210.0379944,13.38300037,32.83950043,24.64826012,5.955999851,0.449999988,2.920000076,0.529999971,0.109999999,0.300000012,0.261000007,3,24.91406977,77.64374992
201411_081.8_046.9_10_S,ND1259,201411,769,71,081.8 046.9,Ros,TRUE,,11/22/2014,13:18,11/22/2014 13:18,34.27427,-120.03057,23,23,10,10,0,,TRUE,TRUE,0.5,1.78,330,,748,755,,,NA,,3.78,-14.72500038,18.02599907,33.55270004,24.15941048,5.512000084,0.300000012,1.649999976,0,0.090000004,0.463,0.143999994,3,20.3516673,26.32911375
201411_081.8_046.9_30_S,ND1260,201411,769,71,081.8 046.9,Ros,TRUE,,11/22/2014,13:18,11/22/2014 13:18,34.27427,-120.03057,21,21,30,30,0,,TRUE,TRUE,0.5,2.14,330,,748,755,,,NA,,3.78,-14.72500038,14.47299957,33.27180099,24.75528908,5.715000153,0.540000021,4.119999886,1.580000043,0.349999994,0.360000014,0.248999998,3,20.3516673,26.32911375
201411_083.3_042.0_9_S,ND1261,201411,790,73,083.3 042.0,Prodo,FALSE,,11/22/2014,19:35,11/22/2014 19:35,34.1805,-119.51062,13,12,9,9,0,,TRUE,TRUE,1.04,2.16,330,,1252,1304,,,NA,,3.78,-11.42099953,18.77099991,33.58039856,23.99608994,5.446000099,0.310000002,1.879999995,0,0.150000006,0.215000004,0.061999999,3,13.69005763,39.31791926
201411_083.3_042.0_34_S,ND1262,201411,790,73,083.3 042.0,Prodo,FALSE,,11/22/2014,19:35,11/22/2014 19:35,34.1805,-119.51062,9,8,34,34,0,,TRUE,TRUE,1.04,2.13,330,,1252,1306,,,NA,,3.78,-11.42099953,14.77799988,33.31719971,24.72561073,5.872000217,0.419999987,3.640000105,0.079999998,0.07,0.582000017,0.312999994,3,13.69005763,39.31791926
201501_093.3_026.7_8_S,ND1263,201501,8,1,093.3 026.7,Prodo,FALSE,,1/15/2015,19:53,1/15/2015 19:53,32.95823,-117.30912,8,7,8,8,0,,TRUE,TRUE,1.04,3.91,330,,1402,1414,,,NA,,3.78,-2.229000092,16.75699997,33.41070175,24.35313988,5.686999798,0.330000013,2.210000038,0.050000001,0.529999971,0.347000003,0.075999998,3,14.04031045,38.14736842
201501_093.3_026.7_36_S,ND1264,201501,8,1,093.3 026.7,Prodo,FALSE,,1/15/2015,19:53,1/15/2015 19:53,32.95823,-117.30912,3,2,36,36,0,,TRUE,TRUE,1.04,4.22,330,,1402,1414,,,NA,,3.78,-2.229000092,15.61499977,33.36999893,24.58370018,5.652999878,0.400000006,3.170000076,0.319999993,0.379999995,0.897000015,0.338999987,3,14.04031045,38.14736842
201501_093.3_060.0_16_S,ND1265,201501,140,11,093.3 060.0,Prodo,FALSE,,1/17/2015,17:45,1/17/2015 17:45,31.84708,-119.5694,21,20,16,16,0,,TRUE,TRUE,2.2,7.65,330,,1129,1159,,,NA,,3.78,-134.7200012,17.41699982,33.26409912,24.08584023,5.554999828,0.330000013,1.789999962,0,0.109999999,0.107000001,0.035,3,51.68037359,69.71311481
201501_093.3_060.0_70_S,ND1266,201501,140,11,093.3 060.0,Prodo,FALSE,,1/17/2015,17:45,1/17/2015 17:45,31.84708,-119.5694,15,14,69,70,1,,TRUE,TRUE,2.2,6.595,330,,1129,1151,,,NA,,3.78,-134.7200012,14.25899982,33.09749985,24.66814041,5.823999882,0.449999988,3.029999971,0.709999979,0.01,0.314999998,0.296999991,3,51.68037359,69.71311481
201501_093.3_100.0_14_S,ND1267,201501,184,15,093.3 100.0,Prodo,FALSE,,1/18/2015,17:00,1/18/2015 17:00,30.51447,-122.26523,22,21,14,14,0,,TRUE,TRUE,2.2,8.69,330,,1044,1111,,,NA,,3.78,-294.5559998,18.44300079,33.52090073,24.03281021,5.425000191,0.280000001,2.190000057,0,0.039999999,0.086000003,0.029999999,3,46.59979764,99.36842133
201501_093.3_100.0_77_S,ND1268,201501,184,15,093.3 100.0,Prodo,FALSE,,1/18/2015,17:00,1/18/2015 17:00,30.51447,-122.26523,15,14,76,77,1,,TRUE,TRUE,2.2,8.755,330,,1044,1110,,,NA,,3.78,-294.5559998,15.63899994,33.25389862,24.49177933,5.809000015,0.340000004,2.529999971,0,0.079999998,0.219999999,0.144999996,3,46.59979764,99.36842133
201501_090.0_120.0_10_S,ND1269,201501,212,18,090.0 120.0,Ros,TRUE,,1/19/2015,9:50,1/19/2015 9:50,30.41957,-124.001,21,20,10,10,0,,TRUE,TRUE,2.2,8.285,330,,410,435,,,NA,,3.78,-368.1229858,17.77000046,33.23130035,23.97554016,5.514999866,0.330000013,1.929999948,0,0.02,0.115000002,0.033,3,61.55464523,90.10000002
201501_090.0_120.0_87_S,ND1270,201501,212,18,090.0 120.0,Ros,TRUE,,1/19/2015,9:50,1/19/2015 9:50,30.41957,-124.001,14,13,88,87,-1,,TRUE,TRUE,1.04,8.11,330,,410,438,,,NA,,3.78,-368.1229858,13.88599968,33.04230118,24.70385933,5.81799984,0.49000001,3.069999933,0.649999976,0.02,0.264999986,0.231999993,3,61.55464523,90.10000002
201501_090.0_090.0_10_S,ND1271,201501,254,21,090.0 090.0,Ros,TRUE,,1/20/2015,4:28,1/20/2015 4:28,31.41838,-121.99563,21,20,10,10,0,,TRUE,TRUE,2.2,7.94,330,,2246,2312,,,NA,,3.78,-248.723999,18.12299919,33.40940094,24.02602005,5.474999905,0.300000012,2.069999933,0,0,0.100000001,0.035,3,62.51443721,86.62499984
201501_090.0_090.0_87_S,ND1272,201501,254,21,090.0 090.0,Ros,TRUE,,1/20/2015,4:28,1/20/2015 4:28,31.41838,-121.99563,14,13,88,87,-1,,TRUE,TRUE,1.04,8.04,330,,2246,2320,,,NA,,3.78,-248.723999,13.78299999,33.08800125,24.76025963,5.789999962,0.5,3.369999886,1.110000014,0.029999999,0.256999999,0.195999995,3,62.51443721,86.62499984
201501_090.0_053.0_10_S,ND1273,201501,310,25,090.0 053.0,Ros,TRUE,,1/21/2015,5:13,1/21/2015 5:13,32.65397,-119.48538,21,20,9,10,1,,TRUE,TRUE,2.2,8.4,330,,37,105,,approximate,NA,,3.78,-101.0680008,17.0189991,33.24290085,24.16321945,5.626999855,0.319999993,1.789999962,0,0.01,0.127000004,0.030999999,3,39.92272832,72.92436922
201501_090.0_053.0_62_S,ND1274,201501,310,25,090.0 053.0,Ros,TRUE,,1/21/2015,5:13,1/21/2015 5:13,32.65397,-119.48538,16,15,62,62,0,,TRUE,TRUE,1.04,8.31,330,,37,105,,approximate,NA,,3.78,-101.0680008,16.45599937,33.40869904,24.42523956,5.639999866,0.330000013,2.160000086,0,0.029999999,0.358999997,0.147,3,39.92272832,72.92436922
